SERVICE CARE LIMITED          ,SERVICE   ,SM,N,0000079.95,0000080.00,0000085.95,0000080.00,0000082.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000082.00
SERVOTECH POWER SYS LTD.      ,SERVOTECH ,EQ,N,0000147.65,0000150.10,0000153.65,0000142.90,0000144.02,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000143.35
SESHASAYEE PAPER & BOARDS     ,SESHAPAPER,EQ,N,0000361.25,0000357.15,0000362.80,0000351.00,0000353.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000351.55
SETCO AUTOMOTIVE LTD          ,SETCO     ,BE,G,0000014.58,0000014.28,0000014.28,0000014.28,0000014.28,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000014.28
SETUBANDHAN INFRA LTD         ,SETUINFRA ,BZ,N,0000000.82,0000000.85,0000000.86,0000000.81,0000000.82,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000000.86
SGB2.50%JUL2025SR-II17-18     ,SGBJUL25  ,GB,N,0007499.99,0007325.01,0007450.00,0007325.01,0007444.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0007444.00
SGB2.50%MAY2025SR-I 17-18     ,SGBMAY25  ,GB,N,0007392.77,0007400.00,0007450.00,0007350.23,0007403.46,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0007399.98
SHAH ALLOYS LIMITED           ,SHAHALLOYS,EQ,N,0000080.70,0000082.00,0000083.18,0000079.58,0000081.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000082.50
SHAH METACORP LIMITED         ,SHAH      ,BE,G,0000006.60,0000006.46,0000006.46,0000006.46,0000006.46,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000006.46
SHAILY ENG PLASTICS LTD       ,SHAILY    ,EQ,N,0000918.90,0000915.00,0000978.80,0000910.10,0000959.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000962.50
SHAKTI PUMPS (I) LTD          ,SHAKTIPUMP,BE,N,0004498.20,0004544.95,0004544.95,0004435.95,0004477.10,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0004478.00
SHALBY LIMITED                ,SHALBY    ,EQ,N,0000273.95,0000273.90,0000280.00,0000273.15,0000273.75,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000274.00
SHALIM PAINTS LTD             ,SHALPAINTS,EQ,N,0000137.96,0000138.90,0000140.01,0000136.50,0000137.39,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000137.54
SHANKARA BLDG PRODUCT LTD     ,SHANKARA  ,EQ,N,0000600.95,0000604.00,0000605.00,0000598.25,0000601.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000603.00
SHANTHI GEARS LTD             ,SHANTIGEAR,EQ,N,0000617.25,0000619.00,0000622.45,0000612.65,0000613.80,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000613.80
SHANTI OVERSEAS INDIA LTD     ,SHANTI    ,EQ,N,0000016.29,0000016.15,0000016.28,0000015.56,0000015.92,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000016.10
SHARDA CROPCHEM LTD.          ,SHARDACROP,EQ,N,0000608.75,0000609.35,0000611.80,0000582.20,0000586.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000588.00
SHARDA MOTOR INDS LTD         ,SHARDAMOTR,EQ,N,0002704.95,0002759.90,0002863.40,0002702.30,0002778.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002770.00
SHARE IND. SECURITIES LTD     ,SHAREINDIA,EQ,N,0000291.60,0000293.90,0000297.00,0000289.95,0000290.75,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000291.00
SHARE IND. SECURITIES LTD     ,SHAREINDIA,W1,N,0000870.00,0000888.00,0000888.00,0000851.20,0000860.10,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000860.10
SHARP CHUCKS N MACHINES L     ,SCML      ,SM,N,0000122.10,0000123.95,0000128.00,0000120.05,0000122.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000122.00
SHEELA FOAM LIMITED           ,SFL       ,EQ,N,0000944.40,0000949.00,0000949.00,0000930.00,0000934.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000934.80
SHEETAL COOL PRODUCTS LTD     ,SCPL      ,EQ,N,0000436.25,0000442.80,0000442.80,0000413.00,0000417.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000415.00
SHEETAL UNIVERSAL LIMITED     ,SHEETAL   ,SM,N,0000077.00,0000077.00,0000077.00,0000073.15,0000073.85,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000073.15
SHEMAROO ENTER. LTD.          ,SHEMAROO  ,EQ,N,0000158.59,0000159.99,0000171.80,0000158.97,0000169.16,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000171.29
SHERA ENERGY LIMITED          ,SHERA     ,SM,N,0000169.30,0000170.50,0000174.00,0000168.35,0000172.80,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000174.00
SHIGAN QUANTUM TECH LTD       ,SHIGAN    ,SM,N,0000108.25,0000111.00,0000111.00,0000107.40,0000107.40,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000107.40
SHILPA MEDICARE LTD           ,SHILPAMED ,EQ,N,0000760.35,0000767.85,0000775.00,0000755.00,0000763.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000764.80
SHIPPING CORP OF ILA LTD      ,SCILAL    ,EQ,N,0000088.74,0000089.70,0000089.70,0000087.80,0000088.03,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000087.94
SHIPPING CORP OF INDIA LT     ,SCI       ,EQ,N,0000272.85,0000273.05,0000275.50,0000270.00,0000271.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000271.60
SHIVA MILLS LIMITED           ,SHIVAMILLS,EQ,N,0000100.00,0000101.88,0000113.00,0000096.76,0000098.81,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000098.32
SHIVA TEXYARN LIMITED         ,SHIVATEX  ,EQ,N,0000180.89,0000182.65,0000184.90,0000177.52,0000179.04,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000178.20
SHIVALIC POWER CONTROL L      ,SPCL      ,SM,N,0000267.50,0000281.95,0000283.00,0000258.00,0000259.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000259.50
SHIVALIK BIMETAL CON. LTD     ,SBCL      ,EQ,N,0000579.80,0000580.35,0000582.00,0000568.00,0000571.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000570.85
SHIVALIK RASAYAN LIMITED      ,SHIVALIK  ,EQ,N,0000569.60,0000569.95,0000574.05,0000556.65,0000561.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000564.00
SHIVAM AUTO.LTD               ,SHIVAMAUTO,BE,N,0000054.04,0000054.80,0000056.60,0000051.33,0000051.66,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000051.33
SHOPPERS STOP LIMITED         ,SHOPERSTOP,EQ,N,0000785.75,0000794.30,0000824.00,0000787.55,0000799.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000792.95
SHRADHA INFRAPROJECTS LTD     ,SHRADHA   ,BE,N,0000136.46,0000135.99,0000142.78,0000131.15,0000139.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000141.00
SHRE PUSH CHEM & FERT LTD     ,SHREEPUSHK,EQ,N,0000274.98,0000274.98,0000278.24,0000266.10,0000267.49,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000266.41
SHREE CEMENT LIMITED          ,SHREECEM  ,EQ,N,0024813.20,0024820.00,0024900.00,0024605.65,0024692.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0024700.00
SHREE DIGVIJAY CEM CO LTD     ,SHREDIGCEM,EQ,N,0000102.89,0000102.01,0000103.50,0000101.20,0000101.41,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000101.35
SHREE KARNI FABCOM LTD        ,SHREEKARNI,ST,N,0000770.55,0000807.00,0000807.00,0000776.00,0000780.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000780.00
SHREE OSFM E-MOBILITY LTD     ,SHREEOSFM ,SM,N,0000188.05,0000190.00,0000199.00,0000190.00,0000198.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000198.00
SHREE RAM PROTEINS LTD.       ,SRPL      ,EQ,N,0000001.04,0000001.03,0000001.06,0000001.02,0000001.02,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000001.02
SHREE RAMA MULTI TECH LTD     ,SHREERAMA ,BE,G,0000029.74,0000029.74,0000029.74,0000029.16,0000029.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000029.50
SHREE RAMA NEWSPRINT LTD      ,RAMANEWS  ,EQ,N,0000021.53,0000021.68,0000021.99,0000020.82,0000020.98,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000021.08
SHREE RENUKA SUGARS LTD       ,RENUKA    ,EQ,N,0000046.81,0000046.81,0000048.80,0000046.81,0000047.93,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000047.96
SHREE TIRUPATI BALAJEE        ,TIRUPATI  ,SM,N,0000722.00,0000686.00,0000745.00,0000686.00,0000741.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000741.00
SHREE VASU LOGISTICS LTD      ,SVLL      ,EQ,N,0000223.77,0000223.80,0000226.49,0000210.40,0000216.58,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000215.21
SHREEOSWAL S AND CHE LTD      ,OSWALSEEDS,EQ,N,0000033.81,0000034.90,0000035.90,0000030.80,0000033.98,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000033.48
SHRENIK LIMITED               ,SHRENIK   ,BE,G,0000000.98,0000000.96,0000000.96,0000000.96,0000000.96,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000000.96
SHREYANS INDUSTRIES LTD       ,SHREYANIND,EQ,N,0000278.15,0000281.00,0000281.00,0000272.05,0000272.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000273.05
SHREYAS SHIPPING & LOGIST     ,SHREYAS   ,EQ,N,0000337.50,0000337.50,0000342.95,0000336.50,0000339.40,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000339.50
SHRI TECHTEX LIMITED          ,SHRITECH  ,SM,N,0000068.15,0000069.00,0000069.00,0000067.55,0000068.70,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000068.55
SHRIRAM - LIQUIDSHRI          ,LIQUIDSHRI,EQ,N,0001009.39,0001009.40,0001009.60,0001009.40,0001009.56,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001009.56
SHRIRAM FINANCE LIMITED       ,SHRIRAMFIN,EQ,N,0003229.45,0003225.00,0003248.00,0003191.75,0003201.85,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0003191.75
SHRIRAM PIST. & RING LTD      ,SHRIPISTON,EQ,N,0002109.85,0002129.00,0002150.75,0002090.00,0002102.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002097.00
SHRIRAM PROPERTIES LTD        ,SHRIRAMPPS,EQ,N,0000129.86,0000130.80,0000141.89,0000129.90,0000136.97,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000137.50
SHUBHLAXMI JEWEL ART LTD      ,SHUBHLAXMI,SM,N,0000027.85,0000026.60,0000026.60,0000026.45,0000026.45,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000026.45
SHYAM CENTURY FERROUS LTD     ,SHYAMCENT ,EQ,N,0000018.34,0000018.34,0000018.50,0000017.54,0000017.66,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000017.77
SHYAM METALICS AND ENGY L     ,SHYAMMETL ,EQ,N,0000814.10,0000815.45,0000822.00,0000788.90,0000792.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000791.10
SHYAM TELECOM LIMITED         ,SHYAMTEL  ,BE,G,0000016.03,0000016.03,0000016.03,0000015.90,0000015.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000015.90
SIEMENS LTD                   ,SIEMENS   ,EQ,N,0007008.85,0007017.50,0007035.00,0006940.25,0006951.45,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0006952.20
SIGACHI INDUSTRIES LTD        ,SIGACHI   ,EQ,N,0000060.66,0000060.56,0000062.29,0000060.56,0000060.72,XDO ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000060.70
SIGMA SOLVE LIMITED           ,SIGMA     ,EQ,N,0000410.60,0000412.90,0000414.10,0000402.00,0000402.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000403.00
SIGNATUREGLOBAL INDIA LTD     ,SIGNATURE ,EQ,N,0001489.10,0001491.00,0001509.95,0001436.70,0001487.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001481.10
SIGNET INDUSTRIES LIMITED     ,SIGIND    ,EQ,N,0000074.57,0000075.08,0000075.08,0000072.76,0000073.21,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000073.50
SIGNORIA CREATION LIMITED     ,SIGNORIA  ,SM,N,0000126.00,0000127.00,0000127.00,0000125.00,0000125.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000125.00
SIGNPOST INDIA LIMITED        ,SIGNPOST  ,EQ,N,0000237.79,0000238.00,0000244.50,0000232.44,0000233.44,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000234.45
SIKKO INDUSTRIES LIMITED      ,SIKKO     ,BE,N,0000111.25,0000114.00,0000114.00,0000109.00,0000110.56,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000110.05
SIL INVESTMENTS LIMITED       ,SILINV    ,EQ,N,0000593.90,0000596.95,0000619.90,0000593.85,0000599.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000598.90
SILGO RETAIL LIMITED          ,SILGO     ,EQ,N,0000036.63,0000037.36,0000037.36,0000036.00,0000036.13,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000036.02
SILKFLEX POLYMERS INDIA L     ,SILKFLEX  ,SM,N,0000081.20,0000081.20,0000081.20,0000081.20,0000081.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000081.20
SILLY MONKS ENTERTAIN LTD     ,SILLYMONKS,BE,N,0000026.16,0000026.20,0000026.90,0000024.85,0000025.08,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000025.40
SILVER TOUCH TECHNO LTD       ,SILVERTUC ,EQ,N,0000753.35,0000742.05,0000762.00,0000742.05,0000760.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000761.95
SIMBHAOLI SUGARS LTD.         ,SIMBHALS  ,BE,N,0000024.71,0000024.71,0000025.94,0000024.20,0000025.72,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000025.94
SIMPLEX INFRASTRUCTURES L     ,SIMPLEXINF,EQ,N,0000162.48,0000165.50,0000170.60,0000163.50,0000166.51,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000165.05
SINCLAIRS HOTELS LIMITED      ,SINCLAIR  ,EQ,N,0000108.92,0000110.00,0000110.00,0000107.00,0000107.26,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000107.06
SINDHU TRADE LINKS LTD        ,SINDHUTRAD,EQ,N,0000019.87,0000019.85,0000020.86,0000019.84,0000020.86,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000020.86
SINTERCOM INDIA LIMITED       ,SINTERCOM ,EQ,N,0000128.53,0000130.00,0000132.90,0000127.05,0000128.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000129.98
SIRCA PAINT INDIA LIMITED     ,SIRCA     ,EQ,N,0000340.25,0000342.95,0000344.90,0000335.20,0000337.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000338.00
SIS LIMITED                   ,SIS       ,EQ,N,0000414.80,0000414.80,0000416.90,0000405.05,0000407.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000407.95
SITI NETWORKS LIMITED         ,SITINET   ,BE,N,0000001.06,0000001.08,0000001.08,0000001.08,0000001.08,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000001.08
SIYARAM SILK MILLS LTD        ,SIYSIL    ,EQ,N,0000502.10,0000502.00,0000508.20,0000486.50,0000490.40,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000493.00
SJS ENTERPRISES LIMITED       ,SJS       ,EQ,N,0000980.15,0000980.15,0001000.95,0000967.95,0000983.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000984.00
SJVN LTD                      ,SJVN      ,EQ,N,0000132.71,0000132.71,0000133.35,0000132.00,0000132.31,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000132.20
SKF INDIA LTD                 ,SKFINDIA  ,EQ,N,0005234.45,0005291.80,0005293.50,0005184.10,0005206.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0005216.00
SKIPPER LIMITED               ,SKIPPER   ,EQ,N,0000434.85,0000444.50,0000444.50,0000420.00,0000421.70,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000421.90
SKIPPER RE.0.25 PPD UP        ,SKIPPERPP ,E1,N,0000285.85,0000285.85,0000285.85,0000260.00,0000266.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000265.05
SKM EGG PROD EXPORT(I) LT     ,SKMEGGPROD,EQ,N,0000280.75,0000281.50,0000291.70,0000273.10,0000276.15,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000278.65
SKP BEARING INDUSTRI. LTD     ,SKP       ,SM,N,0000222.25,0000221.50,0000225.50,0000221.50,0000222.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000222.60
SKY GOLD LIMITED              ,SKYGOLD   ,BE,N,0002647.30,0002680.00,0002680.00,0002606.00,0002614.35,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002615.00
SLONE INFOSYSTEMS LIMITED     ,SLONE     ,ST,N,0000164.35,0000165.00,0000172.55,0000163.20,0000172.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000172.55
SMARTLINK HOLDINGS LTD        ,SMARTLINK ,BE,N,0000257.15,0000252.25,0000256.90,0000252.00,0000252.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000252.00
SMC GLOBAL SECURITIES LTD     ,SMCGLOBAL ,EQ,N,0000149.49,0000150.50,0000150.50,0000148.10,0000149.34,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000149.00
SML ISUZU LIMITED             ,SMLISUZU  ,EQ,N,0002012.85,0002027.00,0002028.80,0001996.00,0002000.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002005.00
SMS LIFESCIENCES (I) LTD      ,SMSLIFE   ,BE,N,0001441.10,0001489.00,0001513.15,0001442.00,0001478.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001490.00
SMS PHARMACEUTICALS LTD.      ,SMSPHARMA ,EQ,N,0000339.90,0000341.05,0000346.85,0000339.90,0000342.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000342.00
SNOWMAN LOGISTICS LTD.        ,SNOWMAN   ,EQ,N,0000083.15,0000083.15,0000085.30,0000080.80,0000081.85,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000082.20
SOBHA LIMITED                 ,SOBHA     ,EQ,N,0001713.30,0001713.50,0001730.00,0001688.10,0001722.20,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001725.00
SOBHA RS.5.00 PPD UP          ,SOBHAPP   ,E1,N,0000839.55,0000835.00,0000884.95,0000829.95,0000860.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000860.00
SOFTTECH ENGINEERS LTD        ,SOFTTECH  ,EQ,N,0000353.95,0000366.00,0000366.00,0000335.00,0000342.55,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000335.00
SOLAR ACT RS.3.50 PPD UP      ,SOLARAPP  ,X1,N,0000389.10,0000371.25,0000395.00,0000371.25,0000385.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000387.90
SOLAR INDUSTRIES (I) LTD      ,SOLARINDS ,EQ,N,0010454.55,0010480.00,0010588.00,0010303.75,0010398.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0010311.05
SOLARA ACTIVE PHA SCI LTD     ,SOLARA    ,BE,N,0000698.60,0000697.95,0000707.00,0000686.05,0000694.40,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000702.00
SOLEX ENERGY LIMITED          ,SOLEX     ,SM,N,0001717.50,0001724.00,0001729.85,0001660.00,0001667.75,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001661.00
SOLVE PLASTIC PRODUCTS L      ,BALCO     ,ST,N,0000096.45,0000091.65,0000091.65,0000091.65,0000091.65,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000091.65
SOM DIST & BREW LTD           ,SDBL      ,EQ,N,0000108.52,0000108.80,0000109.31,0000107.00,0000107.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000107.72
SOMA TEXTILES & INDUST LT     ,SOMATEX   ,EQ,N,0000033.83,0000034.48,0000035.50,0000033.67,0000034.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000034.78
SOMANY CERAMICS LIMITED       ,SOMANYCERA,EQ,N,0000740.05,0000741.90,0000747.00,0000727.00,0000729.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000732.00
SOMI CONVEYOR BELT. LTD.      ,SOMICONVEY,BE,N,0000182.68,0000181.43,0000181.43,0000177.20,0000178.53,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000178.50
SONA BLW PRECISION FRGS L     ,SONACOMS  ,EQ,N,0000707.45,0000705.00,0000717.95,0000697.00,0000700.10,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000702.00
SONA MACHINERY LIMITED        ,SONAMAC   ,SM,N,0000192.30,0000195.00,0000195.00,0000182.20,0000184.30,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000185.00
SONAM LIMITED                 ,SONAMLTD  ,EQ,N,0000055.58,0000056.65,0000056.65,0000053.00,0000053.51,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000053.65
SONATA SOFTWARE LTD           ,SONATSOFTW,EQ,N,0000629.75,0000632.65,0000645.00,0000620.50,0000624.50,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000626.60
SONU INFRATECH LIMITED        ,SONUINFRA ,ST,N,0000062.50,0000064.00,0000064.00,0000064.00,0000064.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000064.00
SOUTH WEST PINNACLE LTD       ,SOUTHWEST ,EQ,N,0000148.27,0000148.27,0000149.98,0000144.05,0000145.74,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000145.07
SP REFRACTORIES LIMITED       ,SPRL      ,ST,N,0000223.05,0000211.90,0000211.90,0000211.90,0000211.90,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000211.90
SPACENET ENTERS IND LTD       ,SPCENET   ,EQ,N,0000026.90,0000027.00,0000027.25,0000026.55,0000026.73,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000026.60
SPANDANA SPHOORTY FIN LTD     ,SPANDANA  ,EQ,N,0000623.10,0000635.00,0000635.00,0000618.05,0000620.95,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000620.10
SPECIALITY REST LTD           ,SPECIALITY,EQ,N,0000191.36,0000193.25,0000194.95,0000186.94,0000187.89,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000187.20
SPECTRUM ELECTRIC IND LTD     ,SPECTRUM  ,SM,N,0001851.75,0001900.00,0001900.00,0001765.00,0001780.60,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001810.00
SPECTRUM TALENT MGMT LTD      ,SPECTSTM  ,SM,N,0000116.00,0000117.90,0000118.50,0000112.95,0000114.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000115.40
SPENCER S RETAIL LIMITED      ,SPENCERS  ,EQ,N,0000111.34,0000111.33,0000115.90,0000106.50,0000107.74,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000107.65
SPIC LTD                      ,SPIC      ,EQ,N,0000090.33,0000090.50,0000092.56,0000089.21,0000089.49,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000089.61
SPL INDUSTRIES LIMITED        ,SPLIL     ,EQ,N,0000061.38,0000061.76,0000061.76,0000059.19,0000060.89,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000060.70
SPML INFRA LIMITED            ,SPMLINFRA ,BE,N,0000246.77,0000254.00,0000254.00,0000237.45,0000243.36,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000243.50
SPORTKING INDIA LIMITED       ,SPORTKING ,EQ,N,0001473.35,0001460.60,0001549.80,0001459.95,0001485.80,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0001488.80
SREE RAYALSEEMA HHP LTD.      ,SRHHYPOLTD,EQ,N,0000607.35,0000607.00,0000610.90,0000600.00,0000604.65,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000603.00
SREELEATHERS LIMITED          ,SREEL     ,EQ,N,0000301.55,0000301.90,0000305.00,0000299.15,0000300.25,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000301.20
SRF LTD                       ,SRF       ,EQ,N,0002555.60,0002565.00,0002568.85,0002518.00,0002539.05,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0002531.85
SRG HOUSING FINANCE L         ,SRGHFL    ,EQ,N,0000365.00,0000366.90,0000370.95,0000360.10,0000363.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000360.10
SRI ADHIKARI BRO TELE N L     ,SABTNL    ,BE,G,0000534.45,0000545.10,0000545.10,0000545.10,0000545.10,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000545.10
SRI HAVISHA HOSP & INFR L     ,HAVISHA   ,EQ,N,0000002.40,0000002.39,0000002.40,0000002.36,0000002.37,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000002.40
SRIVARI SPICES N FOODS L      ,SSFL      ,SM,N,0000312.65,0000319.95,0000319.95,0000300.00,0000308.00,    ,              ,                  ,0000000.00,0000000.00,28-AUG-2024,        ,0000308.00
